name,openPrice,high_low,close,prevCloseDate,marketCap,sharesOutstanding,float,normalizedEPS,mthvwap,unadjVWAP,adjVWAP,peratio,price/Sales,price/CF,pricebookvalue,dividend,divident_5_yr_avg,debt,long term debt/equity,enterpriseValue,assets,cash,roe,roa,capEx,EBIT,revenue,operating_income,operating_margin,netincome,net_profit_margin,revenue_per_share_5_yr_growth,eps_per_share_5_yr_growth,ebita
Ying Li Intl,0.137,0.139,-,30 Jun 2019,355.25M,2.56B,54.41%,0.0,392.67M,SGD 0.13263,SGD 0.1216,17.004635714285712,2.0492683673469387,6.766821428571428,0.330,-,-,514.09M,40.63M,944.44M,"10,241.25M",379.06M,4.742,2.325,-0.48M,-,165.98M,494.09M,60.178,50.65M,30.201,-2.361,-3.399,-
KrisEnergy,0.037,0.049,-,30 Jun 2019,73.84M,1.50B,76.36%,-0.14,263.82M,SGD 0.07493,SGD 0.07493,-,0.1979023452518262,-,115.845,-,-,517.31M,"93,419.66M",591.14M,611.86M,77.61M,-199.282,-23.623,-55.38M,-,196.37M,-155.43M,-107.338,-216.46M,-110.231,-4.950,-,-
CSE Global,0.485,0.52,-,30 Jun 2019,268.36M,516.07M,67.20%,0.04,41.64M,SGD 0.47777,SGD 0.47789,12.397346153846152,0.6193794378698224,9.172096153846153,1.567,5.288,5.813,-37.59M,0.19M,230.76M,269.08M,74.05M,11.649,7.031,-6.55M,-,376.79M,25.13M,6.669,20.11M,5.160,-1.962,42.805,-
Tianjin ZX USD,0.920,1.02,-,30 Jun 2019,"11,124.63M",768.87M,28.40%,0.73,130.69M,USD 0.90637,USD 0.90638,20.98671844660194,1.396173060608917,-,2.676,1.166,1.195,"-1,243.99M",-,"9,880.64M","7,105.31M","1,508.37M",11.946,8.273,-175.81M,-,"6,358.62M",642.26M,10.113,561.68M,8.929,0.329,8.936,-
Sarine Tech,0.310,0.42,-,30 Jun 2019,148.94M,350.60M,70.19%,0.03,22.20M,SGD 0.45069,SGD 0.44801,10.217172413793104,0.9532551195666535,6.9525517241379315,1.658,10.128,2.699,-39.13M,-,-,75.91M,28.85M,11.149,9.729,-1.81M,-,79.34M,10.01M,17.103,10.31M,12.994,-5.346,-20.600,-
Alliance Mineral,0.146,0.17,-,30 Jun 2019,221.62M,1.31B,74.92%,-0.01,69.59M,SGD 0.20954,SGD 0.20954,-,15.515776906435912,-,1.802,-,-,-7.06M,17.32M,213.51M,92.21M,18.84M,-3.059,-5.492,-44.98M,-,10.29M,-0.10M,-19.501,-3.41M,-33.169,-,-,-
F & N,1.710,1.86,-,30 Jun 2019,"2,694.95M",1.45B,11.86%,0.08,1.73M,SGD 1.76257,SGD 1.76804,18.472596774193548,1.180763007284079,9.805838709677419,0.941,2.419,1.980,335.73M,17.63M,"3,036.24M","4,490.75M",530.13M,4.335,4.196,-106.56M,-,"1,928.42M",120.06M,7.028,134.94M,10.068,-3.561,-,-
Asian Healthcare,0.245,0.265,-,30 Jun 2019,86.36M,325.89M,2.65%,0.01,1.20M,SGD 0.26409,SGD 0.26409,26.0807037037037,6.5459362139917685,31.283777777777775,5.818,-,-,-13.02M,-,73.34M,14.65M,13.02M,32.563,-,-0.01M,-,10.86M,2.94M,27.018,2.45M,22.572,-,-,-
SIA Engineering,2.510,2.48,-,30 Jun 2019,"2,787.81M",1.12B,99.44%,0.15,7.84M,SGD 2.4525,SGD 2.45279,16.75676,2.698458832,12.53996,1.869,4.839,3.906,-451.10M,1.16M,"2,309.95M","1,818.59M",499.78M,12.069,9.419,-43.02M,-,"1,041.28M",91.54M,7.053,166.55M,16.141,-1.094,-7.544,-
Raffles Medical,1.040,1.08,-,30 Jun 2019,"1,947.18M",1.80B,46.04%,0.04,22.11M,SGD 1.10872,SGD 1.10941,26.182962962962964,3.691572016460905,21.05037037037037,2.425,2.083,2.421,10.51M,12.14M,"1,957.69M","1,116.29M",105.98M,9.261,6.673,-31.41M,-,489.14M,84.24M,17.221,71.06M,14.475,6.031,-4.801,-
Far East Orchard,1.190,1.27,-,30 Jun 2019,555.25M,437.20M,32.85%,0.08,2.11M,SGD 1.25421,SGD 1.25421,15.533218749999996,3.179829040527343,11.027953124999998,0.439,4.724,4.071,38.89M,6.87M,594.14M,"2,145.36M",256.29M,2.625,1.580,-4.63M,-,150.91M,35.66M,23.630,32.94M,22.164,-3.141,0.081,-
SIIC Environment,0.275,0.335,-,30 Jun 2019,872.78M,2.61B,44.23%,0.04,12.47M,SGD 0.30608,SGD 0.30503,6.761615384615384,0.5820887573964496,3.6469230769230765,0.550,-,-,"2,218.11M",110.89M,"3,090.89M","29,718.75M","2,136.29M",7.035,2.472,-298.35M,-,"1,074.14M","1,463.75M",27.548,109.21M,12.878,13.271,8.935,-
Bukit Sembawang,5.770,5.64,-,30 Jun 2019,"1,460.26M",258.91M,54.36%,0.21,0.73M,SGD 5.58549,SGD 5.5859,11.062728395061727,4.5244683363972005,11.0545873015873,1.110,0.709,0.827,41.98M,-,"1,347.52M","1,326.58M",112.74M,4.384,9.524,-1.11M,-,334.21M,62.65M,47.627,134.32M,40.191,-22.660,-13.564,-
GSS Energy,0.085,0.1,-,30 Jun 2019,49.62M,496.16M,64.47%,0.0,116.87M,SGD 0.11269,SGD 0.11269,18.455940594059406,0.3484658366826782,10.361584158415843,1.059,-,-,-3.90M,-,45.72M,76.93M,8.93M,5.131,2.801,-8.54M,-,100.83M,1.90M,1.306,2.31M,2.109,-,-,-
Hong Leong Fin,2.720,2.8,-,30 Jun 2019,"1,251.86M",445.93M,39.22%,0.26,2.07M,SGD 2.64945,SGD 2.64945,10.258285714285716,5.1798236734693885,10.108685714285716,0.666,5.357,4.696,"-1,442.33M",-,-190.46M,"13,381.26M",-,6.545,0.913,-0.74M,-,349.94M,-,62.322,118.34M,51.889,6.509,10.864,-
ISDN,0.235,0.225,-,30 Jun 2019,94.88M,394.69M,60.00%,0.03,51.93M,SGD 0.23543,SGD 0.23543,8.287326086956522,0.3278005671077504,5.173065217391303,0.618,3.111,2.210,-13.31M,8.39M,81.57M,283.10M,41.88M,7.808,6.373,-2.63M,-,301.99M,24.36M,8.067,10.95M,5.490,10.058,16.413,-
Straits Trading,2.240,2.24,-,30 Jun 2019,914.13M,407.80M,29.14%,0.18,1.82M,SGD 2.1334,SGD 2.11898,12.776035874439462,2.023022381306682,10.283910313901345,0.623,2.679,2.305,570.82M,42.07M,"1,484.95M","2,576.33M",293.64M,4.871,3.300,-6.72M,-,455.99M,2.76M,0.445,71.72M,18.130,-7.815,-13.279,-
KSH,0.410,0.545,-,30 Jun 2019,310.51M,569.74M,28.49%,0.05,5.18M,SGD 0.5232,SGD 0.52312,9.076654545454545,0.9674780165289254,8.314799999999998,0.923,4.037,5.072,49.74M,17.65M,383.02M,580.30M,50.37M,8.938,4.533,-10.49M,-,178.32M,26.70M,12.901,25.51M,14.596,-11.982,-5.593,-
Sunpower,0.485,0.535,-,30 Jun 2019,414.72M,775.55M,35.29%,0.06,89.21M,SGD 0.48593,SGD 0.48534,15.479205607476633,0.5169238361428945,4.289757009345794,1.274,0.224,0.374,258.60M,98.68M,694.86M,"6,623.45M",782.58M,22.479,5.722,-300.13M,-,659.62M,394.70M,12.123,64.80M,10.192,-5.391,12.500,-
Synagie,0.175,0.126,-,30 Jun 2019,32.97M,261.70M,49.31%,-0.04,41.14M,SGD 0.09656,SGD 0.09656,-,4.368315972222222,-,3.741,-,-,-7.53M,-,25.44M,22.76M,7.53M,-164.526,-,-0.53M,-,16.05M,-6.83M,-42.558,-7.39M,-46.022,-,-,-
Creative,3.730,4.25,-,30 Jun 2019,319.60M,70.33M,58.29%,-0.02,6.29M,SGD 5.08359,SGD 5.08359,17.239920560747663,3.0577635273823036,18.717976635514017,2.186,-,-,-140.26M,-,163.90M,146.30M,114.82M,43.268,7.334,-0.10M,-,79.38M,38.35M,-38.092,14.63M,18.423,-16.851,19.254,-
IFAST,1.080,1.14,-,30 Jun 2019,306.04M,266.87M,34.18%,0.04,4.10M,SGD 1.12338,SGD 1.12338,26.819052631578952,2.2653074792243775,17.81147368421053,3.554,2.763,3.267,-48.05M,0.01M,257.99M,157.98M,85.42M,13.086,7.782,-9.44M,-,121.24M,11.00M,9.076,10.91M,8.816,5.856,-0.384,-
Wing Tai,2.070,2.04,-,30 Jun 2019,"1,619.61M",767.73M,56.62%,0.26,7.70M,SGD 1.9734,SGD 1.97346,7.2429804878048785,4.462821487209994,7.132917073170732,0.460,1.471,1.661,-50.64M,22.43M,"1,607.53M","4,531.71M",792.15M,6.462,5.067,-9.44M,-,370.06M,60.31M,11.555,216.21M,59.914,-22.708,-16.467,-
Moya Asia,0.076,0.08800000000000001,-,30 Jun 2019,369.92M,4.20B,11.72%,0.01,107.48M,SGD 0.07831,SGD 0.07831,9.52391011235955,1.424858477464966,5.649617977528089,1.376,-,-,138.66M,83.47M,508.58M,635.97M,124.53M,12.953,4.041,-7.39M,-,189.29M,74.38M,39.293,25.17M,13.337,17.147,-,-
HRnetGroup,0.700,0.795,-,30 Jun 2019,804.07M,1.01B,19.88%,0.05,7.90M,SGD 0.7926,SGD 0.79078,14.74578616352201,1.4552114235987499,13.256855345911948,2.412,2.893,-,-297.89M,-,504.57M,415.31M,299.50M,14.919,13.258,-1.73M,-,428.49M,65.17M,15.209,48.18M,12.234,-,-,-
Penguin Intl,0.455,0.415,-,30 Jun 2019,91.37M,220.17M,72.74%,0.04,7.04M,SGD 0.35475,SGD 0.35475,7.288666666666668,0.999916666666667,4.404833333333333,0.600,1.084,2.051,-41.54M,0.05M,49.83M,206.75M,42.62M,9.239,7.058,-19.22M,-,107.27M,15.50M,14.447,13.58M,12.662,-0.556,-3.781,-
QAF,0.730,0.855,-,30 Jun 2019,491.85M,575.27M,28.11%,0.02,5.21M,SGD 0.67444,SGD 0.68409,51.674552941176465,0.44549702422145326,9.749364705882353,0.962,5.848,4.888,45.03M,10.28M,536.89M,783.63M,64.94M,1.551,1.079,-74.38M,-,814.87M,6.93M,0.851,8.13M,1.063,-5.616,-23.999,-
Isetan,4.150,3.15,-,30 Jun 2019,129.94M,41.25M,24.03%,-0.01,0.16M,SGD 3.16751,SGD 3.16751,-,1.8945978639592236,-,0.826,1.587,-,-54.71M,-,-,208.58M,54.71M,-8.300,-6.343,-0.44M,-,122.17M,-17.22M,-14.097,-13.72M,-11.226,-18.174,-,-
JEP,0.149,0.15,-,30 Jun 2019,60.09M,400.62M,34.44%,0.01,5.71M,SGD 0.15265,SGD 0.15265,27.92713907284768,0.6815797552738914,7.100688741721854,1.140,-,-,38.69M,57.79M,98.78M,112.14M,4.54M,4.414,2.002,-3.48M,-,85.87M,4.71M,5.488,2.19M,2.673,5.845,-10.267,-
Chasen,0.084,0.08199999999999999,-,30 Jun 2019,31.89M,387.03M,63.01%,0.01,29.37M,SGD 0.08042,SGD 0.08042,4.829,0.238,2.658,0.452,1.220,1.394,24.93M,6.52M,56.44M,132.62M,10.82M,8.178,4.306,-5.94M,-,134.04M,8.09M,6.449,6.51M,4.397,2.887,-,-
Healthway Med,0.030,0.028999999999999998,-,30 Jun 2019,131.34M,4.53B,24.52%,-0.0,7.64M,SGD 0.03049,SGD 0.03049,-,1.166,-,0.727,-,-,-32.92M,0.04M,98.42M,204.30M,33.38M,-3.167,-2.799,-3.13M,-,112.67M,-5.55M,-4.926,-5.81M,-5.156,-6.893,-,-
Haw Par,14.120,13.74,-,30 Jun 2019,"3,044.93M",221.03M,63.88%,0.81,1.25M,SGD 12.63838,SGD 12.65961,17.512937728937725,13.700920809886082,16.99158388278388,1.036,2.183,2.247,-496.38M,-,"2,548.75M","3,030.45M",519.43M,5.963,5.689,-3.36M,-,237.81M,190.99M,80.310,179.07M,75.298,10.769,10.436,-
Lian Beng,0.470,0.535,-,30 Jun 2019,283.42M,499.69M,55.62%,0.11,13.41M,SGD 0.49252,SGD 0.49252,4.128971962616822,0.6853321687483621,3.2689158878504667,0.395,4.206,3.335,407.83M,48.21M,726.75M,"1,748.64M",202.22M,8.811,3.705,-2.97M,-,319.17M,68.66M,24.173,56.89M,18.942,-12.552,-4.608,-
Uni-Asia Grp,0.765,1.18,-,30 Jun 2019,62.00M,52.40M,46.77%,0.03,1.72M,SGD 1.17791,SGD 1.17791,21.53928813559322,0.16685889471416263,2.066148305084746,0.322,5.297,4.401,173.65M,87.65M,235.65M,334.22M,52.67M,0.966,1.113,-1.30M,-,156.27M,11.86M,10.291,1.67M,3.402,9.298,-25.694,-
Tritech,0.031,0.044000000000000004,-,30 Jun 2019,39.95M,907.97M,54.44%,-0.02,79.25M,SGD 0.04759,SGD 0.04795,-,0.3019809027777778,-,0.842,-,-,27.29M,8.59M,62.08M,127.62M,9.96M,-35.627,-10.071,-0.65M,-,55.16M,-17.15M,-19.317,-13.09M,-23.833,-16.191,-,-
Jumbo,0.380,0.405,-,30 Jun 2019,259.64M,641.09M,21.52%,0.02,7.57M,SGD 0.40942,SGD 0.40942,21.468592592592593,1.4966011278768478,15.52464197530864,3.850,2.469,-,-49.91M,-,212.62M,87.96M,47.02M,16.875,11.946,-6.22M,-,152.76M,13.61M,8.792,11.35M,6.974,2.537,-1.373,-
Jadason,0.035,0.038,-,30 Jun 2019,27.59M,722.40M,48.53%,-0.0,17.83M,SGD 0.02426,SGD 0.02426,-,0.42756232686980616,50.02421052631579,0.562,-,-,-8.14M,0.01M,19.45M,64.84M,10.71M,-2.668,-1.974,-1.88M,-,54.79M,-0.55M,-1.011,-1.34M,-2.453,-9.508,-,-
SingTel 10,3.500,3.16,-,30 Jun 2019,"51,436.85M",16.32B,94.80%,0.23,343.48M,SGD 3.02858,SGD 3.02796,18.5611821086262,3.706172360644694,10.79520766773163,1.778,5.556,4.565,"10,003.30M",29.02M,"61,342.15M","48,253.70M",524.90M,18.847,6.320,"-3,473.40M",-,"17,356.10M","4,689.40M",14.876,"3,102.10M",17.764,-1.179,8.718,-
Miyoshi,0.045,0.052000000000000005,-,30 Jun 2019,31.86M,609.07M,47.99%,0.0,17.17M,SGD 0.04406,SGD 0.04457,5.337692307692308,0.4583210059171597,3.668365384615384,0.474,3.846,-,-0.19M,6.07M,36.54M,87.01M,5.34M,2.113,5.512,-8.27M,-,52.06M,1.65M,10.110,4.87M,8.906,-26.505,-,-
BreadTalk,0.745,0.845,-,30 Jun 2019,476.40M,563.28M,31.89%,0.03,2.89M,SGD 0.87254,SGD 0.87388,34.53607142857143,0.6143346442743766,6.9382559523809535,3.561,1.775,1.766,36.16M,96.03M,512.56M,608.86M,189.77M,11.549,3.398,-47.95M,-,609.80M,32.94M,5.402,15.19M,3.234,2.628,2.277,-
Food Empire,0.500,0.545,-,30 Jun 2019,292.50M,534.27M,37.22%,0.05,1.10M,SGD 0.54592,SGD 0.54592,11.015596330275228,0.638835114889319,8.455963302752293,1.220,1.248,0.867,-10.96M,7.83M,281.54M,244.72M,42.22M,10.514,7.208,-10.22M,-,385.58M,21.34M,7.558,24.53M,6.236,1.526,9.058,-
TCIL HK$,2.450,2.48,-,30 Jun 2019,"5,013.14M",2.01B,28.92%,0.3,1.97M,HKD 2.40124,HKD 2.40124,8.015823529411765,0.2944709727028067,5.029705882352943,0.456,4.418,4.137,"-1,568.33M",11.47M,"3,444.81M","18,237.48M","4,987.28M",5.297,3.326,-,-,"15,731.42M",971.75M,6.177,600.90M,4.009,11.456,-21.823,-
SingHaiyi,0.095,0.096,-,30 Jun 2019,409.55M,4.23B,24.32%,0.01,18.10M,SGD 0.08393,SGD 0.08191,18.130156250000002,4.286287434895833,20.351770833333333,0.631,3.125,1.212,186.87M,15.88M,363.15M,923.06M,252.63M,5.637,2.178,-0.79M,-,93.57M,46.61M,27.232,19.42M,21.223,46.402,36.796,-
Indofood Agri,0.280,0.28,-,30 Jun 2019,407.62M,1.40B,24.66%,-0.01,22.95M,SGD 0.21717,SGD 0.21717,-,0.3,4.219,0.345,2.500,12.799,865.53M,35.79M,"1,273.15M","37,514,251.00M","2,228,869.00M",-1.856,-1.138,"-1,614,321.00M",-,"1,357.98M","569,348.00M",4.050,-21.42M,-3.034,1.622,-,-
Silverlake Axis,0.535,0.51,-,30 Jun 2019,"1,376.20M",2.65B,30.19%,0.02,82.97M,SGD 0.46248,SGD 0.4725,22.203549019607845,7.305835351787775,20.254470588235296,8.099,2.549,3.969,-155.53M,0.56M,"1,222.25M","1,007.26M",498.38M,15.634,18.034,-24.14M,-,207.28M,164.40M,39.916,63.91M,30.832,5.554,-7.990,-
Jiutian Chemical,0.014,0.019,-,30 Jun 2019,34.53M,1.82B,59.68%,0.0,120.23M,SGD 0.02093,SGD 0.02093,5.4124,0.06419,2.4248,0.310,-,-,-24.35M,-,10.19M,"1,457.07M",230.44M,4.092,1.416,-6.99M,-,264.48M,35.21M,2.691,4.46M,1.601,5.876,0.519,-
Hanwell,0.205,0.265,-,30 Jun 2019,151.31M,553.42M,37.49%,0.03,8.91M,SGD 0.23119,SGD 0.23119,8.492415094339622,0.1807269490922036,3.6327547169811316,0.510,3.774,1.380,-67.73M,6.43M,94.59M,572.13M,143.90M,4.751,3.996,-44.62M,-,501.55M,27.10M,5.402,13.43M,4.432,4.543,15.225,-
Singapore O&G,0.380,0.395,-,30 Jun 2019,188.34M,476.80M,22.56%,0.02,8.47M,SGD 0.34931,SGD 0.34931,19.5643,4.9014774999999995,18.441399999999998,4.224,4.304,-,-21.55M,-,-,51.73M,21.55M,20.770,18.141,-0.29M,-,34.68M,10.85M,31.295,9.15M,26.377,24.036,16.480,-
Global Inv,0.135,0.135,-,30 Jun 2019,232.72M,1.72B,74.95%,0.0,17.61M,-,-,31.178,19.384,-,0.722,7.407,9.970,-98.66M,-,134.06M,323.43M,98.66M,2.237,2.218,-,-,12.01M,7.41M,61.744,7.33M,61.019,-27.366,-31.227,-
Q&M Dental,0.495,0.425,-,30 Jun 2019,342.08M,785.62M,24.74%,0.02,4.40M,SGD 0.48755,SGD 0.48755,27.272752941176474,3.8702080276816617,22.604611764705886,3.008,1.929,1.565,61.70M,77.65M,403.78M,214.49M,24.92M,12.817,6.638,-2.69M,-,119.89M,12.87M,10.733,14.35M,12.029,8.778,14.309,-
Keppel T&T,,1.91,-,30 Jun 2019,"1,069.66M",560.03M,92.38%,0.08,2.79M,SGD 1.8646,SGD 1.8646,,,,-,1.832,-,-,52.68M,"1,451.29M","1,686.80M",136.53M,7.553,-,-10.03M,-,183.22M,-5.21M,-2.842,65.45M,37.788,2.353,0.533,-
Hong Leong Asia,0.540,0.59,-,30 Jun 2019,441.21M,747.82M,21.85%,0.07,14.24M,SGD 0.58641,SGD 0.5864,-,0.09477000000000003,1.4607,0.591,-,-,-537.46M,30.84M,-83.17M,"4,817.44M","1,299.35M",3.634,3.227,-137.74M,-,"3,785.64M",195.31M,5.159,24.76M,4.222,-6.020,-13.833,-
VICOM,6.850,6.79,-,30 Jun 2019,601.88M,88.64M,26.59%,0.39,0.43M,SGD 6.19037,SGD 6.19037,17.448891336270194,6.085868313635688,14.559016152716595,3.990,5.395,4.280,-104.10M,-,497.78M,190.21M,104.10M,23.198,19.017,-26.20M,-,100.06M,39.71M,39.685,34.70M,35.137,-0.986,4.018,-
Tuan Sing,0.345,0.41,-,30 Jun 2019,488.22M,1.19B,36.52%,0.11,18.90M,SGD 0.38529,SGD 0.38529,3.055353658536585,1.0288121653777513,2.8828536585365856,0.445,1.463,1.598,"1,349.66M",54.60M,"1,837.88M","2,917.39M",131.58M,12.902,4.842,-3.43M,-,336.11M,138.80M,41.296,134.38M,40.049,1.774,20.473,-
SLB Dev,0.145,0.14400000000000002,-,30 Jun 2019,131.47M,913.00M,16.82%,0.0,8.76M,SGD 0.14918,SGD 0.14851,-,-,-,0.864,-,-,-20.99M,25.12M,222.88M,459.85M,26.23M,3.809,-,-0.04M,-,-11.63M,1.12M,-,-2.57M,-,-,-,-
Mermaid Maritime,0.071,0.08,-,30 Jun 2019,113.37M,1.41B,21.94%,-0.03,46.41M,SGD 0.09347,SGD 0.09347,-,0.677665294924554,-,0.265,-,-,18.03M,16.45M,131.39M,409.59M,54.52M,-8.265,-6.343,-7.55M,-,128.50M,-31.37M,-33.103,-36.88M,-28.808,-,-,-
Hotung Inv,1.600,1.68,-,30 Jun 2019,175.99M,96.29M,74.35%,0.12,0.77M,SGD 1.67253,SGD 1.67253,12.876686390532546,8.086663632225763,12.872899408284024,0.599,9.149,8.769,-53.70M,-,136.37M,"6,352.61M",900.69M,4.414,4.592,-,-,19.51M,307.64M,69.380,11.91M,66.268,-8.000,-2.736,-
Memtech Intl,1.350,0.96,-,30 Jun 2019,138.61M,140.08M,41.67%,0.09,5.00M,SGD 0.94856,SGD 0.94856,14.442216494845363,1.0285338505686048,7.491804123711341,0.791,3.125,4.773,-25.34M,-,113.27M,187.38M,22.16M,7.600,5.162,-13.45M,-,260.98M,11.70M,6.079,13.02M,5.027,10.720,-,-
JB Foods,0.660,0.62,-,30 Jun 2019,188.48M,303.20M,18.20%,0.12,3.71M,SGD 0.64145,SGD 0.64122,5.207612903225808,0.4816077003121749,4.709419354838711,1.139,3.448,-,90.78M,0.07M,279.27M,248.29M,13.42M,25.984,12.015,-17.38M,-,443.60M,34.09M,10.422,36.33M,8.189,1.813,-,-
New Silkroutes,0.250,0.34,-,30 Jun 2019,72.24M,208.46M,64.68%,-0.03,2.51M,SGD 0.27015,SGD 0.27015,-,0.045110269547783466,-,1.023,-,-,2.69M,9.31M,52.78M,105.15M,32.76M,-7.739,-2.637,-0.31M,-,891.27M,-1.29M,-0.075,-4.70M,-0.461,32.045,-,-
Top Glove,1.600,1.48,-,30 Jun 2019,"11,599.43M",2.56B,54.81%,0.17,137.28M,SGD 1.72593,SGD 1.72593,28.76993288590604,2.8216386649250036,20.29208053691275,4.653,1.876,2.349,"1,861.18M",55.93M,"13,453.81M","5,270.56M",358.55M,19.587,10.263,-458.81M,-,"4,739.86M",549.96M,12.807,435.61M,9.290,12.060,16.468,-
Perennial Hldgs,0.615,0.64,-,30 Jun 2019,"1,065.69M",1.66B,18.50%,0.05,1.33M,SGD 0.65186,SGD 0.65186,12.796694656488548,12.004638016432606,4.615786259541984,0.389,0.625,-,"2,891.21M",80.73M,"4,038.20M","7,670.33M",76.86M,2.838,2.915,-12.68M,-,78.26M,319.93M,408.796,78.06M,267.700,-,-,-
MFG Integration,0.200,0.205,-,30 Jun 2019,49.03M,239.17M,41.38%,-0.01,15.52M,SGD 0.33598,SGD 0.33598,-,-,-,1.090,75.610,1.905,-4.55M,-,44.48M,65.76M,11.55M,-4.263,-,-4.32M,-,-,-0.95M,-,-,-,-10.848,-,-
GSH,0.430,0.285,-,30 Jun 2019,564.96M,1.96B,15.05%,0.0,23.49M,SGD 0.32455,SGD 0.30743,139.00862068965517,12.424136741973841,44.04237931034483,1.482,4.386,-,317.70M,81.47M,926.22M,"1,045.43M",92.10M,1.491,0.863,-14.24M,-,99.98M,22.86M,15.020,5.94M,8.544,-,-,-
Aoxin Q & M,0.195,0.195,-,30 Jun 2019,74.37M,381.57M,18.51%,-0.0,0.76M,SGD 0.21136,SGD 0.21136,-,2.93553,46.234500000000004,1.495,-,-,-9.98M,-,64.39M,265.77M,50.32M,-0.188,-0.170,-33.89M,-,24.08M,0.40M,0.335,-0.09M,-0.380,199.729,-,-
ISOTeam,0.245,0.215,-,30 Jun 2019,61.46M,284.62M,33.18%,0.01,1.97M,SGD 0.20675,SGD 0.20675,117.86770731707315,0.8127120761451516,18.34512195121951,1.008,0.837,1.770,17.50M,24.63M,84.06M,109.86M,4.83M,3.231,-0.235,-5.75M,-,108.08M,0.83M,0.373,0.62M,-0.270,1.184,-28.114,-
UnUsUaL,0.290,0.3,-,30 Jun 2019,308.75M,1.03B,10.98%,0.01,25.44M,SGD 0.27385,SGD 0.31973,25.231,5.41,22.073,6.384,-,-,-4.88M,-,290.43M,51.26M,18.33M,38.616,23.514,-6.68M,-,57.07M,12.21M,26.546,12.14M,21.272,-,-,-
Capital World,0.018,0.037000000000000005,-,30 Jun 2019,58.58M,1.58B,14.63%,0.02,10.78M,SGD 0.0506,SGD 0.05068,1.603542857142857,0.31474285714285705,1.7398285714285713,0.451,-,-,12.81M,0.61M,63.73M,810.07M,29.48M,21.750,5.601,-1.78M,-,49.22M,77.07M,45.888,15.37M,30.950,-,-,-
Imperium Crown,0.015,0.018000000000000002,-,30 Jun 2019,14.22M,789.00M,32.51%,-0.02,100.67M,SGD 0.01799,SGD 0.01799,-,83.68680555555555,122.165,0.226,-,-,-2.97M,-,5.13M,152.72M,9.14M,-24.383,-3.057,-12.19M,-,0.12M,-14.32M,"-5,247.458",-1.49M,"-3,024.576",-64.910,-,-
SBS Transit,4.110,4.14,-,30 Jun 2019,"1,290.93M",311.82M,24.31%,0.26,2.23M,SGD 3.43245,SGD 3.38695,15.95571325301205,0.9151011351429817,7.380173493975904,2.589,3.116,2.784,42.29M,15.05M,"1,333.22M","1,062.83M",32.71M,16.906,7.449,-27.81M,-,"1,383.61M",97.30M,7.032,80.10M,5.789,10.104,48.008,-
MM2 Asia,0.230,0.27,-,30 Jun 2019,313.96M,1.16B,48.87%,0.02,20.00M,SGD 0.3209,SGD 0.3209,11.903963636363637,0.808626776859504,4.594145454545455,1.496,-,-,179.63M,33.38M,287.72M,586.19M,92.18M,19.773,5.394,-13.73M,-,271.59M,42.34M,20.159,22.05M,11.186,64.487,82.369,-
Procurri,0.320,0.305,-,30 Jun 2019,86.83M,284.69M,32.58%,0.02,7.91M,SGD 0.30255,SGD 0.30255,16.836129032258064,0.4198293444328824,6.259612903225807,1.258,-,-,-4.00M,5.93M,82.84M,140.57M,18.08M,8.033,3.798,-3.49M,-,220.24M,10.76M,4.883,5.34M,2.423,42.119,15.115,-
Sino Grandness,0.059,0.055999999999999994,-,30 Jun 2019,54.82M,979.41M,51.45%,0.08,140.37M,SGD 0.065,SGD 0.06504,0.813578947368421,0.07821268082486917,0.6179473684210526,0.079,-,-,90.49M,2.85M,145.31M,"4,787.82M",621.79M,10.580,7.466,-295.98M,-,746.67M,534.04M,14.459,69.78M,9.334,0.113,-4.904,-
Avarga,0.196,0.235,-,30 Jun 2019,224.58M,950.11M,43.00%,0.01,7.74M,SGD 0.22509,SGD 0.22509,14.695100000000002,0.09537305555555557,5.563133333333334,1.059,14.894,6.184,136.18M,29.33M,360.76M,512.20M,22.37M,5.500,3.950,-5.41M,-,"1,572.68M",31.13M,1.979,11.16M,1.278,98.172,61.643,-
Spackman,0.018,0.023,-,30 Jun 2019,24.00M,1.04B,70.06%,-0.0,197.10M,SGD 0.02809,SGD 0.02809,-,0.4556249999999999,13.311749999999996,0.331,-,-,-2.81M,6.23M,21.19M,67.84M,7.20M,-5.255,-3.059,-2.86M,-,29.62M,-0.67M,-3.053,-2.93M,-7.997,-4.353,-,-
CNMC Goldmine,0.270,0.215,-,30 Jun 2019,87.89M,407.69M,45.41%,0.01,4.90M,SGD 0.2151,SGD 0.2151,48.33627906976744,2.58481557598702,10.111813953488372,1.557,0.930,1.482,-23.22M,1.74M,64.66M,59.84M,17.91M,4.097,5.223,-6.60M,-,53.63M,4.13M,10.450,2.28M,7.614,19.062,-8.811,-
AA,0.010,0.016,-,30 Jun 2019,28.49M,1.78B,61.38%,-0.0,46.34M,SGD 0.01911,SGD 0.01926,-,0.571484375,7.069999999999999,0.465,-,-,1.60M,1.43M,30.09M,88.19M,3.12M,-1.986,-1.199,-0.25M,-,19.47M,-0.82M,-4.195,-1.16M,-5.931,-23.128,-,-
