names,openprice,high_low,close,prevclosedate,marketcap,sharesoutstanding,p_float,avgvolume,normalizedeps,mthvwap,unadjvwap,adjvwap,peratio,price_sales,price_cf,pricebookvalue,dividend,divident_5_yr_avg,debt,long_term_debt_equity,enterprisevalue,assets,cash,roe,roa,capex,ebit,revenue,operating_income,operating_margin,netincome,net_profit_margin,revenue_per_share_5_yr_growth,eps_per_share_5_yr_growth,ebita,industry
Ocean Sky Intl,0.041,0.041 - 0.041,0.041,apr_05_2020,17.65M,430.58M,-,0.41M,-0.01,-,SGD 0.0447,SGD 0.0447,-,0.741,-,0.388,-,-,-3.46M,22.468,14.20M,72.41M,18.23M,-16.792,-11.202,-1.18M,-,23.82M,-8.28M,-34.775,-8.36M,-35.115,68.61,-,-0.66M,Industrial & Commercial Services / Construction & Engineering / 
Ocean Sky W210806,﹣,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
OKH Global,0.016,0.016 - 0.016,0.016,apr_05_2020,18.06M,1.13B,-,41.75M,0,-,SGD 0.01936,SGD 0.01936,-,1.106,-,0.195,-,-,151.49M,139.98,164.43M,259.41M,5.76M,-8.764,-1.803,-,-,16.33M,-14.64M,-70.577,-4.86M,-29.778,-47.249,-,-10.64M,Industrial & Commercial Services / Construction & Engineering / 
Olive Tree,0.110,0.110 - 0.110,0.11,apr_05_2020,7.57M,68.85M,-,0.00M,-0.02,-,SGD 0.08242,SGD 0.08242,-,6.72,-,0.862,-,-,9.30M,121.299,16.87M,22.51M,2.55M,-13.263,-5.506,-,-,1.13M,-1.15M,-101.775,-1.25M,-110.825,-,-,-0.19M,Real Estate / Real Estate Development & Operations / 
OneApex,0.190,0.190 - 0.190,0.19,apr_05_2020,16.05M,84.50M,-,0.01M,-0.02,-,SGD 0.15714,SGD 0.15714,-,3.45,-,1.249,52.632,-,-13.08M,-,2.98M,14.40M,13.08M,-10.289,-7.255,-0.14M,-,4.65M,-1.36M,-29.145,-1.39M,-29.816,-31.647,-,-1.28M,Real Estate / Real Estate Services / 
Ouhua Energy,0.009,0.009 - 0.009,0.009,apr_05_2020,3.45M,383.29M,-,0.58M,0.01,-,SGD 0.01108,SGD 0.01108,1.166,0.005,0.41,0.087,-,-,12.63M,8.459,16.08M,571.16M,71.34M,7.766,2.77,-3.42M,-,635.19M,25.49M,0.894,2.96M,0.466,9.697,-,11.14M,Energy - Fossil Fuels / Oil & Gas Refining and Marketin / 
Pacific Andes,0.022,0.022 - 0.022,0.022,apr_05_2020,192.76M,8.62B,-,0.00M,0.04,-,-,-,-,0.162,0.925,-,-,3.16,"1,762.89M",73.132,"2,656.63M","32,726.53M","1,192.42M",8.816,1.905,-491.93M,-,"1,187.07M","1,227.27M",8.676,85.83M,9.059,-,-,317.27M,Food & Beverages / Fishing & Farming / 
Pacific Radiance,0.104,0.104 - 0.104,0.104,apr_05_2020,79.22M,714.66M,-,0.00M,-0.16,-,-,-,-,0.743,-,-,-,-,678.89M,-,758.11M,387.83M,18.06M,-,-19.463,-7.55M,-,106.66M,-56.69M,-75.825,-120.84M,-111.507,-15.098,-,-50.19M,Energy - Fossil Fuels / Oil Related Services and Equipme / 
Pacific Star Dev,0.043,0.043 - 0.043,0.043,apr_05_2020,21.60M,499.66M,-,0.21M,-0.05,-,SGD 0.08883,SGD 0.08883,-,11.582,-,-,-,-,122.17M,"1,217.80",137.40M,175.07M,1.97M,-151.618,-17.577,-0.06M,-,1.87M,-21.93M,"-1,616.78",-32.90M,"-1,774.75",-,-,-11.73M,Real Estate / Real Estate Development & Operations / 
Wilmar MB eCW201102,0.062,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Pan Asian,0.015,0.015 - 0.015,0.015,apr_05_2020,3.21M,214.20M,-,0.22M,0,-,SGD 0.02053,SGD 0.02053,7.895,0.137,2.524,0.208,12.0,-,-1.69M,24.443,1.52M,28.26M,5.56M,2.63,1.531,-0.40M,-,23.37M,0.66M,2.803,0.41M,1.865,-13.041,-,1.63M,Utilities / Water Utilities / 
Pan Hong,0.066,0.066 - 0.066,0.066,apr_05_2020,34.24M,512.31M,-,1.08M,0.02,-,SGD 0.10529,SGD 0.10529,0.903,0.185,0.903,0.225,7.576,-,115.91M,-,161.08M,"2,215.55M",446.91M,8.353,9.385,-2.71M,-,185.06M,86.88M,30.1,37.57M,20.302,-11.322,-12.575,56.27M,Real Estate / Real Estate Development & Operations / 
Pan Ocean,4.150,4.150 - 4.150,4.15,apr_05_2020,"1,555,596.00M",534.57M,-,32.15M,294.79,-,SGD 4.73434,SGD 4.73434,10.246,0.63,4.432,0.539,-,-,"977,008.00M",28.292,"2,532,604.00M","4,454,177.00M","284,040.00M",5.493,3.446,"-217,004.00M",-,"2,467,891.00M","205,073.00M",8.443,"151,880.00M",5.986,-19.22,-46.425,"413,311.00M",Transportation / Marine Freight & Logistics / 
Parkson Retail,0.005,0.005 - 0.005,0.005,apr_05_2020,3.39M,673.80M,-,3.77M,-0.04,-,SGD 0.0109,SGD 0.0109,-,0.009,0.276,-,-,-,389.57M,79.912,-23.42M,258.18M,54.75M,-104.204,-8.43,-17.43M,-,371.40M,25.02M,9.591,-40.42M,-10.884,-1.499,-,106.92M,Retailers / Department Stores / 
PEC,0.410,0.415 - 0.415,0.415,apr_05_2020,106.12M,254.97M,-,1.23M,0.03,-,SGD 0.5655,SGD 0.56208,10.37942169,0.213754681,4.291662651,0.456,4.760939759,3.412385542,-65.37M,2.925,30.83M,435.34M,94.24M,3.58,2.56,-19.55M,-,484.19M,13.15M,3.092,10.07M,2.363,-2.615,-1.75,26.93M,Energy - Fossil Fuels / Oil Related Services and Equipme / 
Pine Cap,0.001,0.001 - 0.001,0.001,apr_05_2020,6.64M,6.64B,-,0.00M,0,-,-,-,-,3.968,-,9.944,-,-,-1.38M,-,3.20M,6.12M,3.44M,-56.71,-69.173,-,-,1.67M,-2.86M,-268.22,-4.05M,-268.22,-,-,-4.21M,Banking & Investment Services / Investment Management & Fund Operators / 
Pine Cap W230506,0.001,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Plastoform,0.013,0.013 - 0.013,0.013,apr_05_2020,0.52M,40.05M,-,0.00M,-0.03,-,-,-,-,0.192,-,-,-,-,-0.06M,-,-,1.84M,0.30M,-,-96.843,-0.35M,-,2.71M,-8.05M,-54.646,-1.48M,-54.7,-52.142,-,-1.31M,Technology Equipment / Phones & Handheld Devices / 
Plato Capital,0.028,0.028 - 0.028,0.028,apr_05_2020,5.45M,194.70M,-,0.09M,0,-,SGD 0.07112,SGD 0.07112,-,5.632,-,0.137,-,-,6.42M,14.696,11.87M,61.03M,3.76M,-1.812,-3.788,-3.27M,-,0.97M,-2.41M,-249.277,-0.73M,-242.872,-10.944,-,1.19M,Software & IT Services / IT Services & Consulting / 
Yamada Green Res,0.330,0.330 - 0.330,0.33,apr_05_2020,61.54M,176.80M,-,0.00M,-0.04,-,-,-,-,4.55,-,-,-,-,-2.88M,1.755,60.64M,365.42M,12.90M,-12.03,-5.792,-2.70M,-,13.52M,-35.02M,-33.044,-4.47M,-33.067,-42.638,-,-3.59M,Food & Beverages / Fishing & Farming / 
PNE Industries,0.740,0.740 - 0.740,0.74,apr_05_2020,62.10M,83.92M,-,0.94M,0.1,-,SGD 0.88739,SGD 0.88739,7.625,0.608,6.908,0.743,6.757,6.608,-41.46M,-,20.63M,103.75M,41.46M,9.907,7.907,-0.78M,-,102.18M,10.10M,9.887,8.14M,7.97,7.192,-11.312,10.97M,Industrial Goods / Electrical Components & Equipment / 
Polaris,0.002,0.002 - 0.002,0.002,apr_05_2020,34.11M,17.05B,-,37.30M,0,-,SGD 0.0034,SGD 0.0034,100.0,0.627,36.283,2.385,-,-,1.06M,30.15,35.16M,21.34M,3.88M,0.55,0.585,-0.11M,-,54.36M,0.22M,0.41,0.21M,0.471,-27.815,-54.45,0.77M,Retailers / Computer & Electronics Retailers / 
OCBC Bk MB eCW201230,0.045,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Ryobi Kiso,0.130,0.130 - 0.130,0.13,apr_05_2020,41.74M,296.65M,-,0.00M,-0.19,-,-,-,-,0.284,-,-,-,-,94.48M,15.245,136.23M,202.88M,8.94M,-96.833,-26.154,-2.45M,-,146.91M,-54.58M,-37.152,-56.92M,-40.04,-0.85,-,-38.32M,Industrial & Commercial Services / Construction & Engineering / 
S&P 2850MBeCW200918,﹣,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
S&P 3000MBePW200918,0.865,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Sakae,0.050,0.050 - 0.050,0.05,apr_05_2020,7.10M,139.47M,-,0.31M,-0.09,-,SGD 0.06231,SGD 0.06231,-,0.17,-,0.231,-,-,41.01M,-,55.56M,98.13M,1.55M,-37.501,-14.513,-0.72M,-,41.75M,-11.53M,-30.706,-14.86M,-35.665,-,-,-8.70M,Cyclical Consumer Services / Restaurants & Bars / 
Samko Timber,0.009,0.009 - 0.009,0.009,apr_05_2020,21.39M,2.38B,-,0.13M,0,-,SGD 0.01836,SGD 0.01836,50.778,0.061,2.138,1.223,-,-,114.01M,49.861,135.41M,"2,474,012.00M","13,474.00M",2.307,0.252,"-138,992.00M",-,350.54M,"18,294.00M",0.463,0.41M,0.145,-5.664,-9.471,19.77M,Applied Resources / Forest & Wood Products / 
SamuderaShipping,0.106,0.108 - 0.101,0.108,apr_05_2020,64.70M,538.04M,-,0.84M,0.01,-,SGD 0.14089,SGD 0.14089,12.14172277111111,0.13327673781035665,2.160930692777778,0.238,-,3.4192871285185187,-15.65M,18.476,49.05M,286.18M,56.52M,2.061,1.453,-4.07M,-,533.34M,5.32M,1.422,5.58M,1.12,0.524,-22.816,31.60M,Transportation / Marine Freight & Logistics / 
Pollux Prop,0.027,0.027 - 0.027,0.027,apr_05_2020,74.51M,2.76B,-,0.27M,0,-,SGD 0.08452,SGD 0.04777,10.714,4.988,9.912,0.385,-,-,151.94M,74.381,230.98M,382.19M,9.37M,2.536,1.839,-0.01M,-,14.94M,9.59M,84.932,6.97M,46.651,-33.333,47.577,13.11M,Real Estate / Real Estate Development & Operations / 
Powermatic Data,1.800,2.020 - 2.000,2,apr_05_2020,71.61M,34.95M,-,0.34M,0.2,-,SGD 2.47606,SGD 2.47606,6.1903960398,2.14549553925,6.0602970294,1.139,2.2277227725,3.6276237621,-34.17M,-,46.95M,66.47M,24.66M,12.333,15.482,-0.41M,-,26.50M,7.73M,42.424,10.07M,37.979,6.528,27.976,12.22M,Technology Equipment / Communications & Networking / 
PRINCIPAL ASEAN40 US$,6.730,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
PRINCIPAL S&P AP DIV US$,0.650,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Procurri,0.220,0.240 - 0.220,0.24,apr_05_2020,68.91M,293.22M,-,5.66M,0.01,-,SGD 0.38063,SGD 0.38063,18.669391304347823,0.28454442344045366,4.427739130434782,1.509,-,-,9.87M,29.966,78.78M,148.84M,17.13M,6.659,2.602,-2.87M,-,221.29M,6.23M,2.817,3.78M,1.706,16.263,-0.03,17.93M,Software & IT Services / IT Services & Consulting / 
Prudential USD,19.300,USD 19.300 - 19.300,USD 19.300,apr_05_2020,"26,237.83M",2.61B,-,173.33M,0.66,-,USD 18.81473,USD 18.81473,41.256,0.348,14.944,1.668,3.596,2.972,"1,295.91M",39.375,"27,533.73M","454,214.00M",-,9.381,0.354,-64.00M,-,"75,495.91M","2,041.00M",2.177,"1,565.72M",2.084,-1.35,-12.067,"5,305.24M",Insurance / Life & Health Insurance / 
PTR ADR US$,35.280,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Raffles Infrastructure,0.330,0.330 - 0.330,0.33,apr_05_2020,22.43M,67.95M,-,0.02M,-,-,SGD 0.25651,SGD 0.25651,4.883,0.718,3.318,0.688,-,-,-20.16M,-,1.39M,371.51M,104.61M,-,8.646,-0.31M,-,31.22M,36.52M,27.09,6.01M,21.632,-,-,8.46M,Industrial & Commercial Services / Construction & Engineering / 
RE&S Hldg,0.090,0.090 - 0.090,0.09,apr_05_2020,31.86M,354.00M,-,0.36M,0.01,-,SGD 0.13552,SGD 0.13552,-,0.235,2.024,1.021,5.0,-,77.97M,24.473,23.66M,64.21M,18.18M,10.949,-1.995,-3.48M,-,135.60M,7.09M,2.97,-1.87M,-1.497,-,-,23.33M,Cyclical Consumer Services / Restaurants & Bars / 
Wilmar MB eCW210331,0.074,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Reclaims Global,0.320,0.320 - 0.320,0.32,apr_05_2020,41.92M,131.00M,-,0.00M,0,-,SGD 0.24564,SGD 0.24564,47.267,1.246,13.321,1.974,-,-,-2.78M,-,39.78M,28.41M,2.14M,1.62,2.789,-2.20M,-,33.64M,6.85M,21.284,0.81M,2.414,-,-,9.29M,Industrial & Commercial Services / Environmental Services & Equipment / 
Regal Intl,0.015,0.015 - 0.015,0.015,apr_05_2020,3.37M,224.92M,-,0.20M,-0.05,-,SGD 0.01458,SGD 0.01458,-,0.2,-,0.521,-,-,21.31M,117.222,26.52M,283.70M,6.09M,-98.232,-11.92,-0.27M,-,16.89M,-37.81M,-73.745,-11.50M,-70.804,-,-,-8.97M,Real Estate / Real Estate Development & Operations / 
Renaissance United,0.001,0.001 - 0.001,0.001,apr_05_2020,6.18M,6.18B,-,8.96M,0,-,SGD 0.00107,SGD 0.00107,-,0.104,-,0.157,-,-,7.52M,16.305,14.70M,112.84M,11.75M,-60.194,-28.078,-13.84M,-,59.19M,-40.26M,-70.26,-35.38M,-59.376,9.352,-,3.94M,Utilities / Natural Gas Utilities / 
Resources Gbl,0.210,0.210 - 0.210,0.21,apr_05_2020,18.90M,90.00M,-,-,0.02,-,SGD 0.21362,SGD 0.21362,20.608,0.224,4.868,0.937,-,-,0.24M,47.564,19.14M,51.15M,7.97M,4.732,-,-20.51M,-,84.43M,1.99M,2.356,0.76M,1.193,-,-,5.56M,Energy - Fossil Fuels / Coal / 
Resources Prima,0.026,0.026 - 0.026,0.026,apr_05_2020,49.46M,1.83B,-,0.00M,0,-,-,-,-,304.105,-,-,-,-,2.53M,-,51.99M,1.83M,0.15M,-,-156.02,-,-,0.16M,-1.95M,"-1,712.28",-3.09M,"-1,898.25",-,-,-2.47M,Energy - Fossil Fuels / Coal / 
RH PetroGas,0.017,0.017 - 0.017,0.017,apr_05_2020,12.48M,734.28M,-,0.54M,0,-,SGD 0.03361,SGD 0.03361,4.137,0.134,0.795,-,-,-,7.69M,-,20.17M,42.06M,9.51M,-,-3.033,-9.64M,-,92.95M,1.21M,1.851,3.02M,-1.974,-2.84,-,18.80M,Energy - Fossil Fuels / Oil & Gas Exploration and Productio / 
RHT HealthTrust,0.019,0.019 - 0.019,0.019,apr_05_2020,15.42M,811.40M,-,0.00M,-0.05,-,SGD 0.01823,SGD 0.01823,-,-,-,0.907,226.316,964.796,-18.03M,-,-4.01M,19.78M,19.43M,-11.668,-9.607,-3.38M,-,-67.14M,-20.01M,-,-52.49M,-,-80.552,-,-43.87M,Real Estate / Specialized REITs / 
Rich Capital,0.003,0.003 - 0.003,0.003,apr_05_2020,22.03M,7.34B,-,0.00M,0,-,-,-,-,-,-,1.18,-,-,7.53M,-,29.97M,37.32M,0.70M,-27.594,-7.981,-0.04M,-,-,-2.35M,-,-3.25M,-,-,-,-2.41M,Mineral Resources / Gold / 
Samurai,0.710,0.690 - 0.690,0.69,apr_05_2020,75.85M,109.92M,-,0.04M,0.03,-,SGD 0.75661,SGD 0.75661,45.35665217391305,3.91760134425541,33.53257971014493,3.037,0.7460144927536233,-,-4.74M,5.137,70.52M,103.11M,29.97M,14.92,5.191,-9.20M,-,20.50M,13.71M,11.895,1.72M,8.144,32.876,47.972,3.10M,Chemicals / Commodity Chemicals / 
Sanli Env,0.052,0.060 - 0.060,0.06,apr_05_2020,16.12M,268.66M,-,3.29M,0.01,-,SGD 0.0708,SGD 0.0708,26.66646666666666,0.1900311111111111,7.655266666666666,0.618,3.6114,-,-6.17M,9.064,9.78M,51.97M,9.10M,8.618,1.361,-1.89M,-,63.65M,2.92M,1.879,0.52M,1.024,29.744,4.653,2.41M,Industrial & Commercial Services / Construction & Engineering / 
Yangi EURO S,﹣,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
SBI Offshore,0.015,0.015 - 0.015,0.015,apr_05_2020,3.75M,249.68M,-,0.07M,-0.01,-,SGD 0.04999,SGD 0.04999,-,374.985,-,0.197,-,-,-0.63M,-,-,14.75M,0.44M,-13.274,-12.35,-0.02M,-,0.01M,-1.89M,"-27,057.14",-2.70M,"-27,057.14",-79.044,-,-2.92M,Energy - Fossil Fuels / Oil Related Services and Equipme / 
SembMar MBeCW200601,0.014,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Sen Yue,0.018,0.023 - 0.023,0.023,apr_05_2020,22.64M,984.28M,-,54.22M,0,-,SGD 0.03094,SGD 0.03094,600.0002608736842,0.05696030213850414,5.422695652421052,0.454,-,-,40.79M,6.666,63.42M,122.88M,21.41M,0.049,0.017,-,-,243.44M,3.77M,1.548,0.02M,0.009,54.022,-56.997,7.02M,Mineral Resources / Iron & Steel / 
Serial System,0.051,0.060 - 0.045,0.045,apr_05_2020,42.57M,895.84M,-,1.68M,0.02,-,SGD 0.07603,SGD 0.07603,3.4086545453,0.03267371865,2.4739636367499998,0.212,13.4157818205,5.1853090906,67.56M,7.446,110.13M,389.66M,82.02M,5.82,1.44,-0.53M,-,"1,129.51M",7.25M,0.916,11.46M,0.828,-5.239,-12.964,31.29M,Industrial Goods / Electrical Components & Equipment / 
Serrano,0.031,0.031 - 0.031,0.031,apr_05_2020,170.46M,5.36B,-,0.00M,0,-,-,-,-,44.113,1.53,-,-,-,1.15M,32.162,169.82M,9.46M,2.01M,-,"1,669.14",-,-,3.86M,112.61M,"2,870.69",111.65M,"2,868.56",-74.319,17.767,-2.02M,Industrial & Commercial Services / Business Support Services / 
SEVAK,2.000,2.050 - 2.050,2.05,apr_05_2020,26.68M,11.85M,-,0.02M,0.09,-,SGD 2.5842,SGD 2.5842,23.04195122,0.087566924,9.754146341,0.599,-,-,-8.39M,4.638,18.30M,68.19M,13.53M,2.537,1.535,-0.24M,-,290.85M,-1.43M,0.196,1.04M,0.359,-5.664,-,0.19M,Telecommunications Services / Integrated Telecommunications Services / 
Shanghai Turbo,1.000,1.000 - 1.000,1,apr_05_2020,27.47M,27.47M,-,0.00M,-0.4,-,SGD 0.049,SGD 0.049,-,9.483,-,1.45,-,-,1.32M,-,28.79M,124.99M,6.74M,-45.601,-34.381,-0.76M,-,2.90M,-53.65M,-372.511,-11.19M,-386.287,-38.333,-,-7.51M,Industrial Goods / Industrial Machinery & Equipment / 
SHI ADR US$,26.970,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Shinvest,2.900,2.900 - 2.900,2.9,apr_05_2020,86.73M,29.91M,-,0.33M,2.49,-,SGD 2.97158,SGD 2.95315,1.191,5.631,1.174,0.733,3.103,-,6.89M,1.522,93.61M,151.47M,0.33M,86.031,59.211,-0.26M,-,15.40M,81.72M,530.628,72.56M,471.82,-17.73,179.052,85.46M,Industrial Goods / Industrial Machinery & Equipment / 
Shopper360,0.098,0.098 - 0.098,0.098,apr_05_2020,11.21M,111.72M,-,0.40M,0.02,-,SGD 0.11298,SGD 0.11298,6.154,0.199,3.861,0.63,2.857,-,-5.86M,0.282,4.25M,77.10M,21.29M,10.408,8.179,-1.28M,-,56.33M,7.78M,4.995,1.80M,3.615,18.686,1.766,3.93M,Cyclical Consumer Services / Advertising & Marketing / 
Silkroad Nickel,0.190,0.190 - 0.190,0.19,apr_05_2020,49.63M,261.21M,-,0.17M,0,-,SGD 0.21653,SGD 0.21653,295.923,2.244,32.298,2.814,-,-,3.91M,6.416,53.54M,25.44M,0.06M,0.518,0.316,-0.77M,-,22.11M,0.85M,5.51,0.09M,0.413,-,-,3.18M,Mineral Resources / Specialty Mining & Metals / 
Sim Leisure,0.215,0.215 - 0.215,0.215,apr_05_2020,28.86M,134.23M,-,7.07M,0.02,-,SGD 0.21757,SGD 0.19891,43.246,4.108,23.092,1.802,-,-,2.61M,0.086,33.58M,54.77M,1.70M,21.783,2.152,-7.05M,-,7.03M,9.71M,18.464,0.40M,5.696,-,-,3.46M,Cyclical Consumer Services / Leisure & Recreation / 
Sin Ghee Huat,0.180,0.180 - 0.180,0.18,apr_05_2020,39.96M,222.00M,-,0.33M,0.01,-,SGD 0.21312,SGD 0.21312,25.937,0.896,17.246,0.472,3.333,2.756,-7.16M,-,23.86M,90.72M,16.10M,2.821,1.671,-3.02M,-,44.60M,2.69M,3.619,1.54M,3.453,-4.58,-8.211,2.39M,Mineral Resources / Iron & Steel / 
Sincap,0.006,0.006 - 0.006,0.006,apr_05_2020,10.21M,1.70B,-,164.72M,0,-,SGD 0.00976,SGD 0.00976,22.431,0.153,20.241,0.23,-,-,1.08M,5.987,11.28M,275.69M,8.43M,1.042,0.814,-0.04M,-,66.51M,4.00M,1.21,0.46M,0.686,-40.939,-,1.19M,Energy - Fossil Fuels / Coal / 
SingaporeKitchen,0.085,0.085 - 0.085,0.085,apr_05_2020,13.18M,155.00M,-,0.28M,0,-,SGD 0.10619,SGD 0.09265,-,0.399,8.333,0.83,5.882,-,-3.98M,11.087,9.20M,29.46M,10.20M,-0.553,-0.309,-0.38M,-,33.02M,0.36M,1.081,-0.09M,-0.27,10.063,-,3.40M,"Cyclical Consumer Products / Appliances, Tools & Housewares / "
SingIndexFund,2.110,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
SingMyanmar,0.030,0.021 - 0.021,0.021,apr_05_2020,6.36M,303.00M,-,1.38M,-0.02,-,SGD 0.04625,SGD 0.04718,-,0.40204081632653055,-,0.199,-,-,0.58M,10.074,27.37M,49.91M,0.68M,-8.885,-8.099,-1.49M,-,32.38M,-2.57M,-19.784,-6.16M,-19.736,-,-,-3.19M,Transportation / Airport Services / 
Sinjia Land,0.008,0.006 - 0.006,0.006,apr_05_2020,1.15M,177.07M,-,0.55M,-0.02,-,SGD 0.01161,SGD 0.01161,-,3.0079999999999996,-,0.145,-,-,-2.44M,3.506,-1.28M,8.56M,3.02M,-44.546,-27.06,-0.01M,-,0.68M,-4.21M,-617.915,-4.20M,-618.209,-48.569,-,-3.91M,"Cyclical Consumer Services / Hotels, Motels & Cruise Lines / "
Sinopipe,0.130,0.130 - 0.130,0.13,apr_05_2020,42.10M,287.59M,-,0.00M,0,-,-,-,-,-,-,-,-,-,-0.59M,-,-,3.02M,2.94M,-,-55.84,-,-,-,-2.16M,-,-0.43M,-,-,-,-0.43M,Cyclical Consumer Products / Construction Supplies & Fixtures / 
Starburst W210614,0.130,-,-,apr_05_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Starland,0.120,0.120 - 0.120,0.12,apr_05_2020,17.37M,144.73M,-,0.04M,0,-,SGD 0.11741,SGD 0.11741,56.076,2.914,46.578,0.59,-,-,-25.18M,-,-7.81M,194.59M,125.20M,0.984,0.731,-11.73M,-,5.96M,7.53M,25.4,0.31M,5.196,-,-,1.03M,Real Estate / Real Estate Development & Operations / 
StratechGroup,0.066,0.066 - 0.066,0.066,apr_05_2020,10.76M,156.72M,-,0.00M,-0.04,-,-,-,-,1.952,-,-,-,-,-0.01M,-,10.76M,7.74M,0.02M,-,-79.497,-0.08M,-,5.51M,-3.90M,-70.651,-6.86M,-124.343,-,-,-3.12M,Software & IT Services / IT Services & Consulting / 
Trek 2000 Intl,0.048,0.048 - 0.048,0.048,apr_05_2020,15.56M,319.45M,-,0.15M,0,-,SGD 0.07113,SGD 0.07113,210.261,0.435,27.057,0.239,-,-,-47.76M,0.051,-32.21M,52.94M,33.60M,0.117,0.105,-0.27M,-,35.73M,-0.77M,-3.086,0.07M,0.216,-26.849,-53.072,-2.01M,Technology Equipment / Computer Hardware / 
Sunright,0.310,0.330 - 0.305,0.32,apr_05_2020,39.30M,122.81M,-,1.52M,-0.02,-,SGD 0.45737,SGD 0.45737,-,0.278857668,1.434454545,0.474,0.881151515,-,-82.25M,7.154,-32.27M,189.48M,96.06M,-2.995,0.573,-9.36M,-,124.28M,-0.30M,1.925,-0.48M,0.893,-0.533,-,24.83M,Technology Equipment / Semiconductor Equipment & Testing / 
SunVic Chemical,0.022,0.022 - 0.022,0.022,apr_05_2020,11.74M,532.00M,-,0.00M,-0.26,-,-,-,-,0.073,-,-,-,-,110.83M,120.411,123.78M,"2,261.04M",73.17M,-143.564,-37.116,-48.09M,-,160.65M,-785.77M,-111.562,-183.04M,-119.105,-23.36,-,-109.20M,Chemicals / Commodity Chemicals / 
SUTL Enterprise,0.290,0.335 - 0.295,0.3,apr_05_2020,28.53M,86.46M,-,0.67M,0.03,-,SGD 0.46298,SGD 0.46298,9.943104478333334,1.0244125639944444,3.239343283466667,0.49,5.246835820866667,2.5554626870000003,-48.13M,-,-,130.47M,48.13M,4.295,1.398,-7.06M,-,20.87M,3.54M,16.954,2.48M,8.597,-16.743,-16.698,9.37M,Cyclical Consumer Services / Leisure & Recreation / 
Sinostar Pec,0.145,0.145 - 0.145,0.145,apr_05_2020,92.80M,640.00M,-,0.35M,0.04,-,SGD 0.19825,SGD 0.19825,4.059,0.126,1.791,0.554,3.448,-,190.09M,4.279,282.89M,"2,125.09M",66.25M,14.486,6.052,-232.56M,-,736.12M,183.89M,5.024,22.87M,3.771,30.074,38.721,71.50M,Energy - Fossil Fuels / Oil & Gas Refining and Marketin / 
SK Jewellery,0.080,0.061 - 0.061,0.061,apr_05_2020,34.31M,562.50M,-,1.08M,0.01,-,SGD 0.10153,SGD 0.08921,7.3665573770491815,0.42483203439935513,1.4937704918032788,0.536,10.75016393442623,5.114754098360656,46.82M,47.834,81.14M,144.82M,17.78M,10.415,4.796,-3.43M,-,138.77M,10.94M,7.88,6.49M,4.596,0.621,-9.69,34.69M,Retailers / Apparel & Accessories Retailers / 
Soilbuild Const,0.050,0.050 - 0.050,0.05,apr_05_2020,21.87M,841.24M,-,0.39M,-0.01,-,SGD 0.05999,SGD 0.05999,-,0.092,-,0.268,-,-,49.47M,54.911,71.34M,269.13M,24.15M,-11.376,-3.65,-9.72M,-,236.76M,-6.52M,-2.753,-9.14M,-3.86,-5.802,-,1.71M,Industrial & Commercial Services / Construction & Engineering / 
