symbol,company,price,change,percen_change,volume,market_cap,sector,industry,pe_ratio,forward_pe,one_yr_tar,eps,day_high_low,div,yield,ex_div_date,div_pay_date,fifty_day_vol,year_high_low,beta
MORN,"Morningstar, Inc. Common Stock",$139.29,+3.80,2.8%,"88,087","5,983,377,455",Finance,Investment Managers,39.46,N/A,N/A,$3.53,$139.53/$135.17,$1.20,0.88%,"Jul 1, 2020","Jul 31, 2020","112,997",$166.59/$102.59,1
YZCAY,Yanzhou Coal Mining Co Ltd ADR (Sponsored) Repstg Cl H Shs,$7.595,-0.105,1.36%,"1,531",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$7.60/$7.48,N/A,N/A,N/A,N/A,0,N/A,
BHC,Bausch Health Companies Inc. Common Stock,$16.92,+0.60,3.68%,"7,066,036","5,957,975,998",Health Care,Major Pharmaceuticals,,4.04,$34.50,$-5.08,$17.58/$16.68,N/A,N/A,N/A,N/A,,$31.97/$11.15,1
BKEAF,Bank Of East Asia Ltd Reg,$2.05,-0.01,0.49%,"1,951",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$2.05/$2.05,N/A,N/A,N/A,N/A,0,N/A,
KOTMF,Koito Manufacturing Co Ltd,$37.1473,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
AACAF,AAC Technologies Holdings Inc,$4.94,+0.11,2.28%,"2,090",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$4.94/$4.90,N/A,N/A,N/A,N/A,0,N/A,
SHMUF,Shimizu Corp Ord,$7.8019,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
ROHCF,Rohm Co. Ltd.,$59.90,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
GNTX,Gentex Corporation Common Stock,$24.13,+0.90,3.87%,"2,821,782","5,955,227,729",Capital Goods,Auto Parts:O.E.M.,14.62,16.02,$29.00,$1.65,$24.74/$23.35,$0.48,2.08%,"Apr 8, 2020","Apr 22, 2020","2,283,765",$31.27/$19.48,1
GRBMF,Grupo Bimbo SAB de CV (Mexico),$1.30,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
DLB,Dolby Laboratories Common Stock,$58.80,+0.75,1.29%,"737,750","5,936,976,024",Miscellaneous,Multi-Sector Companies,29.7,22.94,$70.50,$1.98,$59.09/$57.21,$0.88,1.55%,"Feb 7, 2020","Feb 20, 2020",,$73.20/$44.68,1
GZPHF,Guangzhou Baiyunshan Pharmaceutical Holdings Co Ltd,$3.65,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
ASMVF,ASM Pacific Technology Ltd.,$14.50,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
LNC,Lincoln National Corporation Common Stock,$30.21,+1.51,5.26%,"2,454,135","5,902,175,402",Finance,Life Insurance,6.98,3.17,$40.00,$4.33,$30.59/$28.79,$1.60,5.51%,"Apr 9, 2020","May 1, 2020",,$67.52/$16.11,1
UGI,UGI Corporation Common Stock,$28.24,+0.19,0.68%,"1,444,168","5,889,404,670",Public Utilities,Natural Gas Distribution,13.45,10.79,$48.00,$2.10,$28.45/$27.74,$1.32,4.65%,"Jun 12, 2020","Jul 1, 2020",,$55.17/$21.75,1
LITE,Lumentum Holdings Inc. Common Stock,$78.68,+1.82,2.37%,"773,046","5,877,396,000",Capital Goods,Telecommunications Equipment,,18.21,$91.00,$-0.08,$78.72/$75.97,N/A,N/A,N/A,N/A,"1,516,395",$93.23/$40.28,1
HLTOY,Hellenic Telecommunications Organization S.A. ADR (Sponsored),$6.25,-0.24,3.7%,"6,433",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$6.57/$6.20,N/A,N/A,N/A,N/A,0,N/A,
EGIEY,Engie Brasil Energia SA ADR (Sponsored),$7.20,-0.40,5.26%,"5,637",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$7.28/$7.07,N/A,N/A,N/A,N/A,0,N/A,
HAE,Haemonetics Corporation Common Stock,$116.73,+2.73,2.39%,"336,781","5,871,290,910",Health Care,Medical/Dental Instruments,76.29,34.13,$138.00,$1.53,$117.13/$113.03,N/A,N/A,N/A,N/A,,$140.36/$63.41,1
OJIPF,Oji Holdings Corp,$4.20,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
BKEAY,Bank of East Asia Ltd. ADR (Sponsored),$2.00,+0.10,5.26%,764,N/A,N/A,N/A,N/A,N/A,N/A,N/A,$2.00/$2.00,N/A,N/A,N/A,N/A,0,N/A,
CMHHF,China Merchants Hai Hong,$1.69,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
SMGZY,Smiths Group Plc ADR (Sponsored),$14.71,+0.29,2.01%,"128,102",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$15.42/$14.36,N/A,N/A,N/A,N/A,0,N/A,
TOTDF,Toto Ltd.,$34.40,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
AACAY,AAC Technologies Holdings Inc ADR,$4.79,+0.1899,4.13%,"94,968",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$4.83/$4.61,N/A,N/A,N/A,N/A,0,N/A,
NWL,Newell Brands Inc. Common Stock,$12.91,+0.315,2.5%,"5,438,957","5,783,343,927",Consumer Non-Durables,Plastic Products,53.79,9.19,$15.00,$0.24,$13.08/$12.50,$0.92,7.63%,"Feb 27, 2020","Mar 13, 2020","5,031,544",$20.99/$10.44,1
CRYYF,China Railway Signal & Communication Corp Ltd,$0.546,+0.076,16.17%,"4,000",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$0.55/$0.55,N/A,N/A,N/A,N/A,0,N/A,
CIB,BanColombia S.A. Common Stock,$24.02,-0.23,0.95%,"547,295","5,775,771,135",Finance,Commercial Banks,6.08,9.26,$29.00,$3.95,$24.73/$23.97,$1.018,4.19%,"Mar 27, 2020","Apr 13, 2020",,$56.10/$16.27,1
SOUHY,South32 Ltd ADR (Sponsored),$5.9425,+0.0125,0.21%,"56,995",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$5.98/$5.80,N/A,N/A,N/A,N/A,0,N/A,
RP,"RealPage, Inc. Common Stock",$60.65,+1.21,2.04%,"890,327","5,742,911,685",Technology,Computer Software: Prepackaged Software,99.43,45.03,$68.50,$0.61,$60.78/$59.13,N/A,N/A,N/A,N/A,"893,070",$65.92/$36.91,1
IPG,"Interpublic Group of Companies, Inc. (The) Common Stock",$14.74,+0.04,0.27%,"4,962,450","5,740,336,373",Technology,Advertising,8.67,10.81,$20.50,$1.70,$14.90/$14.53,$1.02,7.26%,"Feb 28, 2020","Mar 16, 2020",,$25.20/$11.63,1
NMMRF,Nomura Real Estate Master Fund Inc,$1257.5353,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
PRGAF,Pargesa Holding Sa,$67.20,+0.26,0.39%,"1,029",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$67.20/$67.20,N/A,N/A,N/A,N/A,0,N/A,
BRKR,Bruker Corporation Common Stock,$36.88,-0.03,0.08%,"804,515","5,686,951,172",Capital Goods,Biotechnology: Laboratory Analytical Instruments,29.27,26.94,$43.00,$1.26,$37.41/$35.60,$0.16,0.45%,"Mar 6, 2020","Mar 20, 2020","1,035,555",$54.49/$30.78,1
GTMEY,Globe Telecom Inc (Philippines) ADR,$42.69,-3.88,8.33%,164,N/A,N/A,N/A,N/A,N/A,N/A,N/A,$42.69/$42.69,N/A,N/A,N/A,N/A,0,N/A,
FELTF,Fuji Electric Co Ltd,$39.80,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
CCOZF,China Coal Engy Co H Shs,$0.31,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
SJMHF,SJM Holdings Ltd,$1.00,-0.05,4.76%,"6,154",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$1.04/$0.92,N/A,N/A,N/A,N/A,0,N/A,
BCCLF,Becle SAB De CV,$1.58,+0.01,0.64%,"50,000",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$1.58/$1.58,N/A,N/A,N/A,N/A,0,N/A,
FANG,"Diamondback Energy, Inc. Commmon Stock",$35.78,-1.32,3.56%,"5,352,175","5,663,418,909",Energy,Oil & Gas Production,25.74,14.00,$49.00,$1.39,$39.49/$35.16,$1.50,4.38%,"Mar 2, 2020","Mar 10, 2020","5,541,449",$114.14/$14.55,1
CASY,"Casey's General Stores, Inc. Common Stock",$153.77,+0.15,0.1%,"238,333","5,657,747,720",Consumer Durables,Automotive Aftermarket,25.17,23.93,$172.50,$6.11,$155.99/$152.68,$1.28,0.83%,"Apr 30, 2020","May 15, 2020","438,571",$181.99/$114.01,1
KROTF,CognaEducacao S.A. - Ordinary Shares,$3.0266,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
QDEL,Quidel Corporation Common Stock,$134.60,+9.53,7.62%,"924,776","5,652,588,916",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,78.26,43.13,$86.00,$1.72,$136.52/$124.71,N/A,N/A,N/A,N/A,"593,781",$130.50/$52.49,1
ESLT,Elbit Systems Ltd. Ordinary Shares,$127.65,+0.38,0.3%,"37,269","5,641,916,825",Capital Goods,Military/Government/Technical,24.6,16.64,$145.00,$5.19,$128.45/$126.72,$1.76,1.38%,"Apr 3, 2020","Apr 20, 2020","31,781",$167.75/$110.00,1
LIOPF,Lion Corp,$19.40,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
SQM,Sociedad Quimica y Minera S.A. Common Stock,$21.41,-0.05,0.23%,"418,409","5,635,037,579",Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),20.2,20.25,$25.50,$1.06,$21.94/$21.26,$0.661,2.98%,"Apr 29, 2020","May 18, 2020",,$36.75/$15.20,1
BG,Bunge Limited Bunge Limited,$39.61,+0.48,1.23%,"1,068,999","5,630,417,240",Consumer Non-Durables,Packaged Foods,,10.41,$54.50,$-9.36,$39.83/$38.74,$2.00,5.29%,"May 15, 2020","Jun 1, 2020",,$59.65/$29.00,1
PCG,Pacific Gas & Electric Co. Common Stock,$10.61,-0.39,3.55%,"8,034,598","5,621,028,357",Public Utilities,Power Generation,,2.72,$11.75,$-14.48,$11.06/$10.47,N/A,N/A,N/A,N/A,,$25.19/$3.55,1
MHK,"Mohawk Industries, Inc. Common Stock",$78.96,+1.64,2.12%,"1,079,742","5,620,724,488",Consumer Durables,Home Furnishings,7.67,10.80,$86.00,$10.29,$80.36/$77.13,N/A,N/A,N/A,N/A,,$156.60/$56.62,1
HNP,Huaneng Power Intl Common Stock,$14.32,+0.01,0.07%,"13,626","5,619,917,409",Public Utilities,Electric Utilities: Central,13.14,8.04,$11.20,$1.09,$14.33/$14.15,$0.517,3.81%,"Jun 18, 2019","Sep 9, 2019",,$25.84/$11.69,1
OGFGF,Origin Energy Ltd Ord,$3.19,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
STOSF,Santos Ltd,$2.69,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
SSLZY,Santos Ltd ADR,$2.69,+0.0525,1.99%,"2,001",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$2.76/$2.69,N/A,N/A,N/A,N/A,0,N/A,
BWA,BorgWarner Inc. Common Stock,$27.08,+0.43,1.61%,"2,472,502","5,597,546,703",Capital Goods,Auto Parts:O.E.M.,7.52,10.17,$35.00,$3.60,$27.32/$26.29,$0.68,2.65%,"Feb 28, 2020","Mar 16, 2020",,$46.60/$17.00,1
PRAH,"PRA Health Sciences, Inc. Common Stock",$87.71,-0.61,0.69%,"532,269","5,580,798,022",Health Care,Biotechnology: Commercial Physical & Biological Resarch,23.77,21.49,$106.00,$3.69,$89.68/$86.66,N/A,N/A,N/A,N/A,"535,306",$113.10/$58.67,1
BTG,B2Gold Corp Common shares (Canada),$5.38,+0.19,3.66%,"12,068,201","5,570,934,570",Basic Industries,Precious Metals,19.21,11.80,$5.25,$0.28,$5.41/$5.06,$0.03,0.6%,"Mar 6, 2020","Mar 23, 2020",,$5.50/$2.16,1
CAHPF,Evolution Mining Ltd Ord,$3.27,+0.01,0.31%,"6,739",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$3.40/$3.27,N/A,N/A,N/A,N/A,0,N/A,
PAA,"Plains All American Pipeline, L.P. Common Stock",$7.63,-0.09,1.17%,"6,960,821","5,555,044,443",Energy,Natural Gas Distribution,2.89,4.80,$12.00,$2.64,$8.15/$7.49,$0.72,19.94%,"Apr 30, 2020","May 15, 2020",,$25.26/$3.00,1
JSAIY,J. Sainsbury PLC ADR (Sponsored) (New),$10.01,+0.21,2.14%,"36,715",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$10.11/$9.91,N/A,N/A,N/A,N/A,0,N/A,
RS,Reliance Steel & Aluminum Co. Common Stock (DE),$87.12,+1.21,1.41%,"512,630","5,544,383,098",Basic Industries,Metal Fabrications,10.31,15.29,$94.00,$8.45,$88.98/$85.70,$2.50,2.98%,"May 28, 2020","Jun 12, 2020",,$122.17/$70.57,1
TSUSF,Tsuruha Holdings Inc,$122.00,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
CUCSF,China Communications Services Corporation Limited,$0.80,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
AFG,"American Financial Group, Inc. Common Stock",$61.65,+0.68,1.12%,"416,271","5,539,704,764",Finance,Property-Casualty Insurers,6.25,8.10,$107.00,$9.87,$62.47/$60.16,$1.80,2.89%,"Apr 14, 2020","Apr 27, 2020",,$115.03/$44.01,1
MAEOY,Manila Electric Co ADR,$10.08,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
SHCAY,Sharp Corp. ADR,$2.59,+0.025,0.97%,"25,459",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$2.72/$2.53,N/A,N/A,N/A,N/A,0,N/A,
ICAGY,International Consolidated Airlines Group SA ADR (Sponsored),$5.55,-0.04,0.72%,"657,629",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$5.55/$5.37,N/A,N/A,N/A,N/A,0,N/A,
GULRF,Guoco Group,$16.64,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
DNFGF,Dongfeng Motor Group Co Ltd,$0.635,-0.015,2.31%,246,N/A,N/A,N/A,N/A,N/A,N/A,N/A,$0.64/$0.64,N/A,N/A,N/A,N/A,0,N/A,
WARFF,Wharf (Holdings) Ltd. (The),$1.79,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
JCYCF,Jardine Cycle & Carriage Ltd,$13.8051,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
ST,Sensata Technologies Holding plc Ordinary Shares,$34.55,+1.37,4.13%,"868,999","5,423,154,294",Capital Goods,Industrial Machinery/Components,19.74,12.62,$42.00,$1.75,$34.72/$33.06,N/A,N/A,N/A,N/A,,$54.72/$18.25,1
CGC,Canopy Growth Corporation Common Stock,$15.59,+0.77,5.2%,"6,317,716","5,469,010,149",Consumer Durables,Specialty Chemicals,,-9.09,$23.00,$-4.60,$15.62/$14.58,N/A,N/A,N/A,N/A,,$52.74/$9.00,1
ASMIY,ASM International N.V.,$111.57,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
JHIUF,James Hardie Industries Plc Chess Depositary Interests 1:1,$12.25,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
NUAN,"Nuance Communications, Inc. Common Stock",$19.16,+0.62,3.34%,"2,276,362",,,,,,,,,,,,,,,
BPHLF,Bank of the Philippine Islands,$1.20,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
INGR,Ingredion Incorporated Common Stock,$80.57,+1.77,2.25%,"690,432","5,401,300,485",Consumer Non-Durables,Packaged Foods,13.16,11.26,$104.00,$6.12,$80.82/$78.64,$2.52,3.26%,"Mar 31, 2020","Apr 27, 2020",,$99.51/$59.11,1
OCLDF,Orica Limited,$13.35,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
QBCRF,Quebecor Inc,$21.1713,-0.4788,2.21%,351,N/A,N/A,N/A,N/A,N/A,N/A,N/A,$21.17/$21.17,N/A,N/A,N/A,N/A,0,N/A,
ACM,AECOM Common Stock,$33.96,+0.80,2.41%,"2,545,275","5,386,828,998",Consumer Services,Military/Government/Technical,,12.75,$49.00,$-1.75,$34.06/$32.59,N/A,N/A,N/A,N/A,,$52.40/$21.76,1
GLPI,"Gaming and Leisure Properties, Inc. Common Stock",$25.01,+0.10,0.4%,"1,521,690","5,379,694,692",Consumer Services,Real Estate Investment Trusts,13.82,7.66,$35.00,$1.81,$25.31/$24.58,$2.80,11.25%,"Mar 5, 2020","Mar 20, 2020","2,687,353",$50.99/$13.04,1
PHI,PLDT Inc. Sponsored ADR,$24.85,+0.85,3.54%,"290,608","5,368,986,009",Public Utilities,Telecommunications Equipment,12.36,9.16,$21.00,$2.01,$25.09/$24.15,$1.036,4.3%,"Mar 17, 2020","Apr 16, 2020",,$25.72/$15.91,1
HTCMY,Hitachi Construction Machinery Co Ltd ADR,$46.92,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
PLAN,"Anaplan, Inc. Common Stock",$39.18,+0.32,0.82%,"3,298,753","5,366,356,129",Technology,Computer Software: Prepackaged Software,,-33.21,$55.00,$-1.14,$39.80/$38.31,N/A,N/A,N/A,N/A,,$63.71/$26.04,1
PNADF,Petronas Gas Berhad Ord,$5.40,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
ITTOF,Itochu Techno-Solutions Corp,$0.00,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
DCI,"Donaldson Company, Inc. Common Stock",$42.18,+0.78,1.88%,"251,964","5,347,220,942",Capital Goods,Pollution Control Equipment,20.68,20.91,$42.00,$2.04,$42.40/$41.16,$0.84,2.06%,"Feb 13, 2020","Feb 28, 2020",,$58.32/$31.08,1
SAM,"Boston Beer Company, Inc. (The) Common Stock",$438.92,+4.14,0.95%,"234,013","5,343,258,019",Consumer Non-Durables,Beverages (Production/Distribution),50.92,45.96,$418.00,$8.62,$439.42/$428.44,N/A,N/A,N/A,N/A,,$444.64/$276.10,1
ALLY,Ally Financial Inc. Common Stock,$14.30,--,--,"6,249,990","5,336,116,500",Finance,Major Banks,5.56,35.75,$29.00,$2.57,$14.66/$13.90,$0.76,5.42%,"Apr 30, 2020","May 15, 2020",,$35.42/$10.22,1
FLIR,"FLIR Systems, Inc. Common Stock",$39.66,+0.93,2.4%,"2,750,035","5,332,507,153",Capital Goods,Industrial Machinery/Components,31.48,18.99,$45.00,$1.26,$40.13/$38.40,$0.68,1.71%,"Mar 5, 2020","Mar 20, 2020","2,090,580",$59.44/$23.85,1
RETA,"Reata Pharmaceuticals, Inc. Class A Common Stock",$160.47,+6.01,3.89%,"165,784","5,332,291,810",Health Care,Major Pharmaceuticals,,-18.72,$270.00,$-9.35,$160.83/$151.62,N/A,N/A,N/A,N/A,"387,666",$257.96/$70.00,1
XLRN,Acceleron Pharma Inc. Common Stock,$99.50,+5.03,5.32%,"271,562","5,325,548,450",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,-31.49,$112.00,$-2.38,$99.76/$94.99,N/A,N/A,N/A,N/A,"566,224",$103.60/$37.01,1
H,Hyatt Hotels Corporation Class A Common Stock,$52.63,-0.66,1.24%,"1,438,969","5,317,384,000",Consumer Services,Hotels/Resorts,7.24,-68.32,$56.00,$7.27,$54.58/$52.21,$0.80,1.48%,"Feb 25, 2020","Mar 9, 2020",,$94.98/$24.02,1
SBSW,D/B/A Sibanye-Stillwater Limited ADS,$7.96,+0.37,4.87%,"3,124,516","5,313,358,211",N/A,N/A,N/A,2.80,$13.90,N/A,$8.30/$7.65,N/A,N/A,N/A,N/A,,$13.27/$3.16,
PNR,Pentair plc. Ordinary Share,$31.67,+1.07,3.5%,"1,230,218","5,308,993,736",Technology,Industrial Machinery/Components,15.08,15.00,$36.50,$2.10,$31.82/$30.56,$0.76,2.53%,"Apr 16, 2020","May 1, 2020",,$47.43/$22.01,1
CLZNF,Clariant Ag Nam Akt,$16.1059,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
ALV,"Autoliv, Inc. Common Stock",$60.75,+4.15,7.33%,"1,089,429","5,304,417,354",Capital Goods,Auto Parts:O.E.M.,11.51,13.87,$61.00,$5.28,$61.40/$58.81,$2.48,4.53%,"Feb 19, 2020","Mar 5, 2020",,$87.01/$38.16,1
HKUOF,Hakuhodo Dy Holdings Inc.,$14.35,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
SHLX,"Shell Midstream Partners, L.P. Common Units representing Limited Partner Interests",$13.48,+0.46,3.53%,"2,587,196","5,301,542,959",Energy,Natural Gas Distribution,8.07,8.92,$15.00,$1.67,$13.94/$13.17,$1.84,15.82%,"Jan 31, 2020","Feb 14, 2020",,$22.70/$5.70,1
JLL,Jones Lang LaSalle Incorporated Common Stock,$102.48,+0.93,0.92%,"223,697","5,290,822,273",Finance,Real Estate,9.7,11.47,$180.00,$10.56,$103.26/$100.32,$0.86,0.87%,"Nov 14, 2019","Dec 13, 2019",,$178.55/$78.29,1
LEA,Lear Corporation Common Stock,$88.50,+3.37,3.96%,"507,103","5,275,761,828",Capital Goods,Auto Parts:O.E.M.,6.95,14.14,$107.00,$12.73,$89.28/$86.90,$3.08,3.72%,"Feb 27, 2020","Mar 18, 2020",,$155.67/$63.20,1
GGNPF,Gudang Garam Pt,$2.74,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
KYYHF,Kyushu Railway Co,$33.95,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
NGKIF,Ngk Insulators,$16.63,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
VOYA,"Voya Financial, Inc. Common Stock",$41.74,+0.56,1.36%,"816,367","5,262,658,089",Finance,Life Insurance,,9.13,$63.00,$-2.78,$42.06/$40.90,$0.60,1.45%,"Feb 27, 2020","Mar 27, 2020",,$63.81/$29.75,1
TSYHF,Travel Sky Tech Ltd,$1.798,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
FGETF,Flight Centre Travel Group Ltd,$29.2827,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
SYNH,"Syneos Health, Inc. Class A Common Stock",$50.45,+0.35,0.7%,"603,992","5,254,906,306",Health Care,Biotechnology: Commercial Physical & Biological Resarch,40.69,21.14,$67.00,$1.24,$51.26/$49.51,N/A,N/A,N/A,N/A,"890,221",$74.25/$30.02,1
CCDBF,CCL Industries Inc,$29.4224,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
FRT,Federal Realty Investment Trust Common Stock,$69.26,-0.93,1.32%,"1,100,759","5,237,621,553",Consumer Services,Real Estate Investment Trusts,15.09,11.56,$119.50,$4.59,$71.17/$68.07,$4.20,6.18%,"Mar 13, 2020","Apr 15, 2020",,$141.35/$64.68,1
AIV,Apartment Investment and Management Company Common Stock,$35.09,-0.05,0.14%,"1,327,088","5,225,967,806",Consumer Services,Real Estate Investment Trusts,11,13.31,$53.00,$3.19,$35.73/$34.41,$1.64,4.44%,"Feb 13, 2020","Feb 28, 2020",,$55.68/$24.53,1
FWONB,Liberty Media Corp (DE),$22.55,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
LSRCF,Lasertec Corp,$57.80,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
NGCRF,NagaCorp Ltd.,$1.20,-0.05,4%,"4,000",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$1.20/$1.20,N/A,N/A,N/A,N/A,0,N/A,
TDHOF,T&D Holdings Inc,$9.00,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
MINOF,Minor International Public Co Ltd,$1.14,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
RHCGF,Ryman Healthcare Ltd,$10.40,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
WLK,Westlake Chemical Corporation Common Stock,$40.70,+0.84,2.11%,"339,513","5,196,197,042",Basic Industries,Major Chemicals,12.52,18.89,$47.00,$3.25,$40.94/$39.54,$1.05,2.72%,"Feb 24, 2020","Mar 10, 2020",,$75.89/$28.99,1
NWSA,News Corporation Class A Common Stock,$8.83,+0.155,1.79%,"3,396,310","5,194,390,263",Consumer Services,Newspapers/Magazines,,34.70,$10.00,$-0.32,$8.91/$8.65,$0.20,2.37%,"Mar 10, 2020","Apr 15, 2020","3,692,072",$15.07/$7.90,1
QRNNF,Aurizon Holdings Ltd,$2.71,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
TKECF,Tokyo Electric Power Co Inc (The),$3.24,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
TYIBF,Turkiye Is Bankasi AS,$1.15,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
DNPUF,Dai Nippon Pharm Ord,$13.05,--,--,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,
RNLSY,Renault S.A. (France) ADR (New),$3.57,+0.115,3.33%,"82,458",N/A,N/A,N/A,N/A,N/A,N/A,N/A,$3.57/$3.38,N/A,N/A,N/A,N/A,0,N/A,
